timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:27:42.466466+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.342	260.5	
2026-05-09T21:27:42.867834+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.381	233.6	
2026-05-09T21:27:43.594032+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.342	260.2	
2026-05-09T21:27:44.034460+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.337	264.0	
2026-05-09T21:27:44.400608+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.344	258.5	
2026-05-09T21:27:44.757294+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.334	266.5	
2026-05-09T21:27:45.100698+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.327	272.2	
2026-05-09T21:27:45.449054+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	mod_1d-v2	17 % 5	0	35	0.128	272.6	
2026-05-09T21:27:45.597777+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	mod_1d-v2	17 % 5	1	35	0.128	273.2	
2026-05-09T21:27:45.780704+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	mod_1d-v2	17 % 5	2	35	0.127	275.4	
2026-05-09T21:27:45.973380+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	mod_1d-v2	17 % 5	3	35	0.146	239.9	
2026-05-09T21:27:46.136704+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	mod_1d-v2	17 % 5	4	35	0.145	240.8	
2026-05-09T21:27:47.167923+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_3d-v3	920 + 138	0	132	0.496	266.1	
2026-05-09T21:27:47.677804+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_3d-v3	920 + 138	1	132	0.489	269.7	
2026-05-09T21:27:48.187881+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_3d-v3	920 + 138	2	132	0.49	269.4	
2026-05-09T21:27:48.716240+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_3d-v3	920 + 138	3	132	0.507	260.2	
2026-05-09T21:27:49.259694+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_3d-v3	920 + 138	4	132	0.523	252.6	
2026-05-09T21:27:50.499840+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d_exp-v3	84 / 7	0	133	0.588	226.0	
2026-05-09T21:27:51.120512+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d_exp-v3	84 / 7	1	133	0.601	221.5	
2026-05-09T21:27:51.785483+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d_exp-v3	84 / 7	2	133	0.562	236.5	
2026-05-09T21:27:52.356640+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d_exp-v3	84 / 7	3	133	0.55	241.9	
2026-05-09T21:27:52.947803+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d_exp-v3	84 / 7	4	133	0.569	233.6	
2026-05-09T21:27:53.836482+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v3	7x = 56	0	98	0.362	270.5	
2026-05-09T21:27:54.222456+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v3	7x = 56	1	98	0.367	266.8	
2026-05-09T21:27:54.692220+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v3	7x = 56	2	98	0.363	269.8	
2026-05-09T21:27:55.081845+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v3	7x = 56	3	98	0.364	269.0	
2026-05-09T21:27:55.483007+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v3	7x = 56	4	98	0.379	258.3	
2026-05-09T21:27:56.622425+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.545	255.0	
2026-05-09T21:27:57.179772+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.536	259.6	
2026-05-09T21:27:57.739190+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.539	258.0	
2026-05-09T21:27:58.404886+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.558	248.9	
2026-05-09T21:27:58.973048+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.547	254.1	
2026-05-09T21:27:59.774748+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d-v4	96 / 8	0	81	0.341	237.2	
2026-05-09T21:28:00.138988+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d-v4	96 / 8	1	81	0.344	235.2	
2026-05-09T21:28:00.499935+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d-v4	96 / 8	2	81	0.34	238.3	
2026-05-09T21:28:00.872628+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d-v4	96 / 8	3	81	0.351	231.1	
2026-05-09T21:28:01.252756+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	div_1d-v4	96 / 8	4	81	0.36	224.9	
2026-05-09T21:28:02.229902+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v4	15x = 45	0	117	0.472	247.9	
2026-05-09T21:28:02.753250+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v4	15x = 45	1	117	0.461	253.7	
2026-05-09T21:28:03.276317+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v4	15x = 45	2	117	0.448	261.2	
2026-05-09T21:28:03.801439+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v4	15x = 45	3	117	0.454	258.0	
2026-05-09T21:28:04.328750+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_1step-v4	15x = 45	4	117	0.457	255.8	
2026-05-09T21:28:05.373024+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.436	266.0	
2026-05-09T21:28:05.809546+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.414	279.9	
2026-05-09T21:28:06.324645+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.412	281.8	
2026-05-09T21:28:06.945370+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.437	265.2	
2026-05-09T21:28:07.472476+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.473	245.3	
2026-05-09T21:28:08.653071+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.545	262.4	
2026-05-09T21:28:09.238790+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.565	253.1	
2026-05-09T21:28:09.899996+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.555	257.4	
2026-05-09T21:28:10.470607+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.551	259.5	
2026-05-09T21:28:11.037534+00:00	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.548	261.2	
