timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:14:06.008250+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	4	35	0.164	213.9	
2026-05-09T21:14:07.193715+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	0	132	0.581	227.3	
2026-05-09T21:14:07.793331+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	1	132	0.578	228.2	
2026-05-09T21:14:08.391435+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	2	132	0.577	228.6	
2026-05-09T21:14:08.958653+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	3	132	0.548	240.9	
2026-05-09T21:14:09.552504+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	4	132	0.576	229.3	
2026-05-09T21:14:10.883047+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	0	133	0.657	202.6	
2026-05-09T21:14:11.526426+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	1	133	0.626	212.5	
2026-05-09T21:14:12.170413+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	2	133	0.625	212.9	
2026-05-09T21:14:12.839138+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	3	133	0.649	204.9	
2026-05-09T21:14:13.531934+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	4	133	0.673	197.5	
2026-05-09T21:14:14.501956+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	0	98	0.458	214.2	
2026-05-09T21:14:15.012060+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	1	98	0.489	200.3	
2026-05-09T21:14:15.480122+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	2	98	0.448	218.6	
2026-05-09T21:14:15.951193+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	3	98	0.448	218.6	
