timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:27:30.237054+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.107	834.9	
2026-05-10T10:27:30.385427+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.101	885.0	
2026-05-10T10:27:30.969590+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	0	35	0.04	877.2	
2026-05-10T10:27:31.029617+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	1	35	0.04	885.1	
2026-05-10T10:27:31.092164+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	2	35	0.042	843.0	
2026-05-10T10:27:31.154785+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	3	35	0.041	845.9	
2026-05-10T10:27:31.216235+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	4	35	0.041	849.9	
2026-05-10T10:27:33.528322+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	0	132	0.158	837.8	
2026-05-10T10:27:33.716560+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	1	132	0.168	783.4	
2026-05-10T10:27:33.896351+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	2	132	0.16	823.7	
2026-05-10T10:27:34.071737+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	3	132	0.156	848.7	
2026-05-10T10:27:34.242254+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	4	132	0.149	886.3	
2026-05-10T10:27:36.195836+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	0	133	0.151	882.4	
2026-05-10T10:27:36.378239+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	1	133	0.161	825.6	
2026-05-10T10:27:36.551814+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	2	133	0.151	878.1	
2026-05-10T10:27:36.717131+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	3	133	0.145	918.9	
2026-05-10T10:27:36.889693+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	4	133	0.153	868.2	
