timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T01:16:20.653063+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d_exp-v3	84 / 7	1	133	0.229	581.2	
2026-05-10T01:16:20.904057+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d_exp-v3	84 / 7	2	133	0.229	580.3	
2026-05-10T01:16:21.143402+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d_exp-v3	84 / 7	3	133	0.222	599.1	
2026-05-10T01:16:21.384101+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d_exp-v3	84 / 7	4	133	0.224	594.0	
2026-05-10T01:16:21.977758+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v3	7x = 56	0	98	0.308	318.1	
2026-05-10T01:16:22.175683+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v3	7x = 56	1	98	0.172	569.6	
2026-05-10T01:16:22.378973+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v3	7x = 56	2	98	0.186	528.2	
2026-05-10T01:16:22.577318+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v3	7x = 56	3	98	0.177	552.3	
2026-05-10T01:16:22.774624+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v3	7x = 56	4	98	0.177	552.2	
2026-05-10T01:16:23.275787+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.223	624.0	
2026-05-10T01:16:23.525339+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.225	617.3	
2026-05-10T01:16:23.766357+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.22	631.9	
2026-05-10T01:16:24.014119+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.226	615.9	
2026-05-10T01:16:24.272711+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.215	645.5	
2026-05-10T01:16:24.649065+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d-v4	96 / 8	0	81	0.147	551.5	
2026-05-10T01:16:24.814779+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d-v4	96 / 8	1	81	0.146	554.0	
2026-05-10T01:16:24.976618+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d-v4	96 / 8	2	81	0.143	564.7	
2026-05-10T01:16:25.144218+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d-v4	96 / 8	3	81	0.149	545.1	
2026-05-10T01:16:25.320241+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d-v4	96 / 8	4	81	0.137	590.4	
2026-05-10T01:16:25.843635+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	0	117	0.19	616.2	
2026-05-10T01:16:26.188952+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	1	117	0.326	359.4	
2026-05-10T01:16:26.395716+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	2	117	0.186	628.5	
2026-05-10T01:16:26.608447+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	3	117	0.191	612.1	
2026-05-10T01:16:26.893920+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	4	117	0.193	606.8	
2026-05-10T01:16:27.459318+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.19	610.5	
2026-05-10T01:16:27.664784+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.187	621.0	
2026-05-10T01:16:27.940870+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.184	630.7	
2026-05-10T01:16:28.290314+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.331	350.2	
2026-05-10T01:16:28.495058+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.187	620.6	
2026-05-10T01:16:29.019800+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.232	616.3	
2026-05-10T01:16:29.263393+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.226	632.6	
2026-05-10T01:16:29.514701+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.229	624.7	
2026-05-10T01:16:29.763025+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.228	626.6	
2026-05-10T01:16:30.037954+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.23	621.6	
