timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:11:08.441070+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	1	132	0.175	753.6	
2026-05-10T10:11:08.619410+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	2	132	0.16	826.6	
2026-05-10T10:11:08.782439+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	3	132	0.145	908.5	
2026-05-10T10:11:08.941260+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	4	132	0.141	939.1	
2026-05-10T10:11:10.532837+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	0	133	0.163	816.1	
2026-05-10T10:11:10.703470+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	1	133	0.151	877.9	
2026-05-10T10:11:10.868332+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	2	133	0.148	900.7	
2026-05-10T10:11:11.035004+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	3	133	0.147	903.6	
2026-05-10T10:11:11.202119+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d_exp-v3	84 / 7	4	133	0.149	894.1	
2026-05-10T10:11:12.199018+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	0	98	0.102	962.8	
2026-05-10T10:11:12.324892+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	1	98	0.104	938.0	
2026-05-10T10:11:12.444176+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	2	98	0.101	972.4	
2026-05-10T10:11:12.565211+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	3	98	0.102	957.1	
2026-05-10T10:11:12.690804+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v3	7x = 56	4	98	0.104	944.1	
2026-05-10T10:11:14.212950+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.156	889.6	
2026-05-10T10:11:14.383265+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.15	923.9	
2026-05-10T10:11:14.544419+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.143	973.7	
2026-05-10T10:11:14.728771+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	3	139	0.143	970.3	
2026-05-10T10:11:14.886607+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step-v3	2x + 3 = 11	4	139	0.139	1001.7	
2026-05-10T10:11:15.719727+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	0	81	0.091	890.5	
2026-05-10T10:11:15.825485+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	1	81	0.087	930.2	
2026-05-10T10:11:15.935649+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	2	81	0.09	896.6	
2026-05-10T10:11:16.042998+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	3	81	0.086	941.3	
2026-05-10T10:11:16.155666+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v4	96 / 8	4	81	0.094	863.7	
2026-05-10T10:11:17.447369+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	0	117	0.144	813.9	
2026-05-10T10:11:17.607271+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	1	117	0.142	822.5	
2026-05-10T10:11:17.763169+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	2	117	0.131	894.1	
2026-05-10T10:11:17.905814+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	3	117	0.124	944.8	
2026-05-10T10:11:18.060380+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_1step-v4	15x = 45	4	117	0.131	895.9	
2026-05-10T10:11:19.597618+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.149	781.1	
2026-05-10T10:11:19.748952+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.133	875.2	
2026-05-10T10:11:19.902078+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.129	896.7	
2026-05-10T10:11:20.046416+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.126	918.4	
2026-05-10T10:11:20.181630+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.119	977.3	
2026-05-10T10:11:21.549926+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.153	934.9	
2026-05-10T10:11:21.717658+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.148	965.2	
2026-05-10T10:11:21.884838+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.147	971.4	
2026-05-10T10:11:22.045102+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.142	1007.0	
2026-05-10T10:11:22.203009+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.14	1024.7	
