timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T01:04:17.984474+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	2	89	0.15	592.9	
2026-05-10T01:04:18.138883+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.153	581.1	
2026-05-10T01:04:18.297261+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.157	566.2	
2026-05-10T01:04:18.628617+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.157	567.1	
2026-05-10T01:04:18.789958+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.16	556.1	
2026-05-10T01:04:18.942187+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.151	589.1	
2026-05-10T01:04:19.107171+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.159	559.0	
2026-05-10T01:04:19.264393+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.156	570.4	
2026-05-10T01:04:19.397009+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	0	35	0.061	569.4	
2026-05-10T01:04:19.471281+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	1	35	0.073	479.6	
2026-05-10T01:04:19.538052+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	2	35	0.065	535.1	
2026-05-10T01:04:19.599816+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	3	35	0.061	577.7	
2026-05-10T01:04:19.665154+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	4	35	0.064	545.5	
2026-05-10T01:04:20.182629+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	0	132	0.237	555.9	
2026-05-10T01:04:20.409217+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	1	132	0.225	585.5	
2026-05-10T01:04:20.658094+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	2	132	0.248	533.0	
2026-05-10T01:04:20.895857+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	3	132	0.236	558.3	
2026-05-10T01:04:21.123190+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	4	132	0.226	583.9	
2026-05-10T01:04:21.682808+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	0	133	0.264	504.1	
2026-05-10T01:04:21.928737+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	1	133	0.245	543.8	
2026-05-10T01:04:22.183292+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	2	133	0.253	525.1	
2026-05-10T01:04:22.433614+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	3	133	0.249	533.9	
2026-05-10T01:04:22.689056+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	4	133	0.254	523.1	
2026-05-10T01:04:23.077093+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	0	98	0.195	502.9	
2026-05-10T01:04:23.258028+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	1	98	0.179	546.4	
2026-05-10T01:04:23.444095+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	2	98	0.185	530.3	
2026-05-10T01:04:23.644145+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	3	98	0.199	493.5	
2026-05-10T01:04:23.828563+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	4	98	0.183	536.9	
2026-05-10T01:04:24.360524+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.25	555.3	
2026-05-10T01:04:24.618900+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.257	541.4	
2026-05-10T01:04:24.871937+00:00	3819072	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	2	139	0.251	552.7	
