timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:58:53.846638+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	0	35	0.078	447.2	
2026-05-09T21:58:53.928616+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	1	35	0.081	433.8	
2026-05-09T21:58:54.007496+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	2	35	0.078	450.9	
2026-05-09T21:58:54.079404+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	3	35	0.071	495.3	
2026-05-09T21:58:54.152497+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	mod_1d-v2	17 % 5	4	35	0.072	487.4	
2026-05-09T21:58:54.828767+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	0	132	0.288	458.6	
2026-05-09T21:58:55.094936+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	1	132	0.265	498.3	
2026-05-09T21:58:55.306948+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	2	132	0.211	626.2	
2026-05-09T21:58:55.520594+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	3	132	0.212	621.3	
2026-05-09T21:58:55.778772+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	add_3d-v3	920 + 138	4	132	0.257	513.7	
2026-05-09T21:58:56.546383+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	0	133	0.372	357.2	
2026-05-09T21:58:56.779987+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	1	133	0.232	572.4	
2026-05-09T21:58:57.018114+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	2	133	0.237	561.4	
2026-05-09T21:58:57.313357+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	3	133	0.294	452.6	
2026-05-09T21:58:57.616373+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d_exp-v3	84 / 7	4	133	0.302	440.7	
2026-05-09T21:58:57.956315+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	0	98	0.166	590.5	
2026-05-09T21:58:58.184175+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	1	98	0.227	432.5	
2026-05-09T21:58:58.429975+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	2	98	0.244	400.9	
2026-05-09T21:58:58.664998+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	3	98	0.234	419.1	
2026-05-09T21:58:58.840395+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_1step-v3	7x = 56	4	98	0.174	562.7	
2026-05-09T21:58:59.363739+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	0	139	0.264	526.6	
2026-05-09T21:58:59.589551+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	alg_2step-v3	2x + 3 = 11	1	139	0.225	618.7	
